1.746516070097568385e-08,1.085599225784304011e-08,4.833939386055780669e-09,2.122835105778156195e-09,1.016539457305679971e-09,5.081915182695120283e-10,2.470851758991924589e-10,1.409859475062192213e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.085599225784304011e-08,1.746516070097568385e-08,1.085599225784304011e-08,4.833939386055780669e-09,2.122835105778156195e-09,1.016539457305679971e-09,5.081915182695120283e-10,2.470851758991924589e-10,1.409859475062192213e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.833939386055780669e-09,1.085599225784304011e-08,1.746516070097568385e-08,1.085599225784304011e-08,4.833939386055780669e-09,2.122835105778156195e-09,1.016539457305679971e-09,5.081915182695120283e-10,2.470851758991924589e-10,1.409859475062192213e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.122835105778156195e-09,4.833939386055780669e-09,1.085599225784304011e-08,1.746516070097568385e-08,1.085599225784304011e-08,4.833939386055780669e-09,2.122835105778156195e-09,1.016539457305679971e-09,5.081915182695120283e-10,2.470851758991924589e-10,1.409859475062192213e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.016539457305679971e-09,2.122835105778156195e-09,4.833939386055780669e-09,1.085599225784304011e-08,1.746516070097568385e-08,1.085599225784304011e-08,4.833939386055780669e-09,2.122835105778156195e-09,1.016539457305679971e-09,5.081915182695120283e-10,2.470851758991924589e-10,1.409859475062192213e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.081915182695120283e-10,1.016539457305679971e-09,2.122835105778156195e-09,4.833939386055780669e-09,1.085599225784304011e-08,1.746516070097568385e-08,1.085599225784304011e-08,4.833939386055780669e-09,2.122835105778156195e-09,1.016539457305679971e-09,5.081915182695120283e-10,2.470851758991924589e-10,1.409859475062192213e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.470851758991924589e-10,5.081915182695120283e-10,1.016539457305679971e-09,2.122835105778156195e-09,4.833939386055780669e-09,1.085599225784304011e-08,1.746516070097568385e-08,1.085599225784304011e-08,4.833939386055780669e-09,2.122835105778156195e-09,1.016539457305679971e-09,5.081915182695120283e-10,2.470851758991924589e-10,1.409859475062192213e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.409859475062192213e-10,2.470851758991924589e-10,5.081915182695120283e-10,1.016539457305679971e-09,2.122835105778156195e-09,4.833939386055780669e-09,1.085599225784304011e-08,1.746516070097568385e-08,1.085599225784304011e-08,4.833939386055780669e-09,2.122835105778156195e-09,1.016539457305679971e-09,5.081915182695120283e-10,2.470851758991924589e-10,1.409859475062192213e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.409859475062192213e-10,2.470851758991924589e-10,5.081915182695120283e-10,1.016539457305679971e-09,2.122835105778156195e-09,4.833939386055780669e-09,1.085599225784304011e-08,1.746516070097568385e-08,1.085599225784304011e-08,4.833939386055780669e-09,2.122835105778156195e-09,1.016539457305679971e-09,5.081915182695120283e-10,2.470851758991924589e-10,1.409859475062192213e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.409859475062192213e-10,2.470851758991924589e-10,5.081915182695120283e-10,1.016539457305679971e-09,2.122835105778156195e-09,4.833939386055780669e-09,1.085599225784304011e-08,1.746516070097568385e-08,1.085599225784304011e-08,4.833939386055780669e-09,2.122835105778156195e-09,1.016539457305679971e-09,5.081915182695120283e-10,2.470851758991924589e-10,1.409859475062192213e-10,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.409859475062192213e-10,2.470851758991924589e-10,5.081915182695120283e-10,1.016539457305679971e-09,2.122835105778156195e-09,4.833939386055780669e-09,1.085599225784304011e-08,1.746516070097568385e-08,1.085599225784304011e-08,4.833939386055780669e-09,2.122835105778156195e-09,1.016539457305679971e-09,5.081915182695120283e-10,2.470851758991924589e-10,1.409859475062192213e-10,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.409859475062192213e-10,2.470851758991924589e-10,5.081915182695120283e-10,1.016539457305679971e-09,2.122835105778156195e-09,4.833939386055780669e-09,1.085599225784304011e-08,1.746516070097568385e-08,1.085599225784304011e-08,4.833939386055780669e-09,2.122835105778156195e-09,1.016539457305679971e-09,5.081915182695120283e-10,2.470851758991924589e-10,1.409859475062192213e-10
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.409859475062192213e-10,2.470851758991924589e-10,5.081915182695120283e-10,1.016539457305679971e-09,2.122835105778156195e-09,4.833939386055780669e-09,1.085599225784304011e-08,1.746516070097568385e-08,1.085599225784304011e-08,4.833939386055780669e-09,2.122835105778156195e-09,1.016539457305679971e-09,5.081915182695120283e-10,2.470851758991924589e-10
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.409859475062192213e-10,2.470851758991924589e-10,5.081915182695120283e-10,1.016539457305679971e-09,2.122835105778156195e-09,4.833939386055780669e-09,1.085599225784304011e-08,1.746516070097568385e-08,1.085599225784304011e-08,4.833939386055780669e-09,2.122835105778156195e-09,1.016539457305679971e-09,5.081915182695120283e-10
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.409859475062192213e-10,2.470851758991924589e-10,5.081915182695120283e-10,1.016539457305679971e-09,2.122835105778156195e-09,4.833939386055780669e-09,1.085599225784304011e-08,1.746516070097568385e-08,1.085599225784304011e-08,4.833939386055780669e-09,2.122835105778156195e-09,1.016539457305679971e-09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.409859475062192213e-10,2.470851758991924589e-10,5.081915182695120283e-10,1.016539457305679971e-09,2.122835105778156195e-09,4.833939386055780669e-09,1.085599225784304011e-08,1.746516070097568385e-08,1.085599225784304011e-08,4.833939386055780669e-09,2.122835105778156195e-09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.409859475062192213e-10,2.470851758991924589e-10,5.081915182695120283e-10,1.016539457305679971e-09,2.122835105778156195e-09,4.833939386055780669e-09,1.085599225784304011e-08,1.746516070097568385e-08,1.085599225784304011e-08,4.833939386055780669e-09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.409859475062192213e-10,2.470851758991924589e-10,5.081915182695120283e-10,1.016539457305679971e-09,2.122835105778156195e-09,4.833939386055780669e-09,1.085599225784304011e-08,1.746516070097568385e-08,1.085599225784304011e-08
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.409859475062192213e-10,2.470851758991924589e-10,5.081915182695120283e-10,1.016539457305679971e-09,2.122835105778156195e-09,4.833939386055780669e-09,1.085599225784304011e-08,1.746516070097568385e-08
